Africa	Afrika
Puerto Rico	Puerto Rico
Jharkhand	Jharkhand
Karnataka	Karnataka
Kerala	Kerala
Madhya Pradesh	Madhya Pradesh
Usain Bolt	Usain Bolt
Lemosin (region)	Limousin
Maharashtra	Maharashtra
Jean-Baptiste Lully	Jean-Baptiste Lully
Manipur	Manipur
Schleswig-Holstein	Schleswig-Holstein
Meghalaya	Meghalaya
Meclemborg-Cispomerània	Mecklenburg-Vorpommern
Bassa Saxònia	Niedersachsen
Ren del Nòrd-Vestfàlia	Nordrhein-Westfalen
Èssa	Hessen
Renània-Palatinat	Rheinland-Pfalz
Saarland	Saarland
Saxònia (land)	Sachsen
John Lennon	John Lennon
Illinois	Illinois
Turíngia	Thüringen
Saxònia-Anhalt	Sachsen-Anhalt
Dakota del Nòrd	Nord-Dakota
Brandeborg	Brandenburg
Brèma (land)	Bremen
Lombardia	Lombardia
Dakota del Sud	Sør-Dakota
Montana	Montana
Wyoming	Wyoming
Straight edge	Straight edge
Piemont	Piemonte
Jerusalèm	Jerusalem
Alster	Alster (elv)
Giorgio Napolitano	Giorgio Napolitano
Idaho	Idaho
Val d'Aosta	Aostadalen
Washington (estat)	Washington
Carlo Azeglio Ciampi	Carlo Azeglio Ciampi
Bruce Springsteen	Bruce Springsteen
Rutherfòrdi	Rutherfordium
Nevada	Nevada
Oscar Luigi Scalfaro	Oscar Luigi Scalfaro
Don	Don
Francesco Cossiga	Francesco Cossiga
Dubni	Dubnium
Sandro Pertini	Sandro Pertini
Seabòrgi	Seaborgium
Giovanni Leone	Giovanni Leone
Trentin-Aut Adige	Trentino-Syd-Tirol
Giuseppe Saragat	Giuseppe Saragat
Ocean Indian	Indiahavet
Antonio Segni	Antonio Segni
Giovanni Gronchi	Giovanni Gronchi
Luigi Einaudi	Luigi Einaudi
Venèt	Veneto
Enrico De Nicola	Enrico De Nicola
Republica de Kosova	Kosovo
Mar Cariba	Det karibiske hav
Vísol	Monte Viso
Bòhri	Bohrium
Friol-Venècia Júlia	Friuli-Venezia Giulia
Alps Còcias	De cottiske Alpene
Assi	Hassium
Ban Ki-moon	Ban Ki-moon
Kofi Annan	Kofi Annan
Ligúria	Liguria
Boutros Boutros-Ghali	Boutros Boutros-Ghali
Meitnèri	Meitnerium
Javier Pérez de Cuéllar	Javier Pérez de Cuéllar
Kurt Waldheim	Kurt Waldheim
Colorado (estat)	Colorado
Emília-Romanha	Emilia-Romagna
U Thant	U Thant
Colorado (riu)	Colorado (elv)
Darmstadti	Darmstadtium
Dag Hammarskjöld	Dag Hammarskjöld
Frédéric Chopin	Frédéric Chopin
Confiment	Syltetøy
Alps valesianas	Wallis-Alpene
Trygve Lie	Trygve Lie
Roentgèni	Røntgenium
Toscana	Toscana
Alps Lepontinas	De lepontinske Alpene
Gladwyn Jebb	Gladwyn Jebb
Leonard Cohen	Leonard Cohen
Alps Reticas	De rätiske Alpene
Copernici	Copernicium
Marchas	Marche
Ómbria	Umbria
Categoria:Acuèlh	Kategori:Kategorier
Laci	Latium
Dolomitas	Dolomittene
Abruç	Abruzzo
Apenins	Appenninene
Alps	Alpene
Jansenisme	Jansenismen
Carpatas	Karpatene
Grenòble	Grenoble
Blasi Pascal	Blaise Pascal
Bron	Bron
Parlament Flamenc	Det flamske parlamentet
Dames	Dam (spill)
Dortmund	Dortmund
Gant	Gent
Chicago	Chicago
The Beatles	The Beatles
Ununtri	Ununtrium
Fleròvi	Flerovium
Ununpenti	Ununpentium
Livermòri	Livermorium
Ununsèpti	Ununseptium
Ununòcti	Ununoctium
Còme	Como
Maastricht	Maastricht
Arnhem	Arnhem
Ivèrn	Vinter
Prima	Vår
Estiu	Sommer
Automne	Høst
Equinòcci	Jevndøgn
Saddam Husayn	Saddam Hussein
Osama bin Laden	Osama bin Laden
Espanhòu	Spansk
Friedrich Hayek	Friedrich Hayek
Montevideo	Montevideo
Johann Sebastian Bach	Johann Sebastian Bach
Antonio Vivaldi	Antonio Vivaldi
Togliatti	Toljatti
Pittsburgh	Pittsburgh
Opèra	Opera
Filadèlfia	Philadelphia
Calcuta	Kolkata
Opel Astra	Opel Astra
Chennai	Chennai
Delhi	Delhi
Dhaka	Dhaka
Bangalore	Bangalore
Bengala Occidental	Vest-Bengal
Araneae	Edderkopper
Arachnida	Edderkoppdyr
Arthropoda	Leddyr
Hyderabad	Hyderabad
Islamabad	Islamabad
Tripura	Tripura
Fruch	Frukt
Categoria:Porto	Kategori:Porto
Monard	Apekatter
Moneda	Penger
Virgínia	Virginia
Virgínia Occidentala	Vest-Virginia
Gran Paradiso	Gran Paradiso
Cervin	Matterhorn
Dungeons & Dragons	Dungeons & Dragons
Gary Gygax	Gary Gygax
Capsicum annuum	Paprika
Dave Arneson	Dave Arneson
Piran	Piran
Lac Huron	Huronsjøen
Nòva York (estat)	New York (delstat)
Cèri	Cerium
Praseodimi	Praseodym
Rhode Island	Rhode Island
Neodimi	Neodym
Insecta	Insekter
Maryland	Maryland
Delaware	Delaware
Lenin	Vladimir Lenin
Europi	Europium
Ohio	Ohio
Virgili	Vergil
Nicolau Maquiavèl	Niccolò Machiavelli
Pennsilvània	Pennsylvania
Francesco Petrarca	Francesco Petrarca
Giovanni Boccaccio	Giovanni Boccaccio
Luigi Pirandello	Luigi Pirandello
Uetersen	Uetersen
August	Augustus
Windows	Microsoft Windows
Tibèri	Tiberius
Nòva Jersey	New Jersey
Caligula	Caligula
Gibartar	Gibraltar
Claudi (emperaire roman)	Claudius
Finés	Finsk
Neron	Nero
Galba	Galba
Indiana	Indiana
Oton (emperaire roman)	Otho
Vitellius	Vitellius
Nokia	Nokia (selskap)
Vespasian	Vespasian
Automobila	Bil
Titus (emperaire roman)	Titus
Juventus Football Club	Juventus
Domician	Domitian
Nerva (emperaire roman)	Nerva
Trajan	Trajan
Roger Federer	Roger Federer
Adrian (emperaire)	Hadrian
Georgia (Estats Units)	Georgia (USA)
Antonin lo Pietós	Antoninus Pius
Marc Aurèli	Marcus Aurelius
KDE	KDE Software Compilation
Lucius Verus	Lucius Verus
Commòde	Commodus
Zagrèb	Zagreb
Pertinax	Pertinax
Rajasthan	Rajasthan
Campània	Campania
Tèxas	Texas
Didius Julianus	Didius Julianus
Septimi Sever	Septimius Severus
Molise	Molise
Orguena	Orgel
Tamil Nadu	Tamil Nadu
Caracalla	Caracalla
Polha	Puglia
Hillbilly	Hillbilly
Gènoa	Genova
Bruno Mars	Bruno Mars
Pinatubo	Pinatubo
Basilicata	Basilicata
Alexandra Stan	Alexandra Stan
Carolina del Nòrd	Nord-Carolina
Hòquei sus pelosa	Landhockey
Carolina del Sud	Sør-Carolina
Unione Calcio Sampdoria	UC Sampdoria
Calàbria	Calabria
Sicília	Sicilia
Manila	Manila
Sardenha	Sardinia
Ferdinand Marcos	Ferdinand E. Marcos
Benigno Aquino III	Benigno Aquino III
Feltre	Feltre
Cebu	Cebu City
Eschwege	Eschwege
Léger (riu)	Loire
Maurits Cornelis Escher	Maurits Cornelis Escher
Sèina	Seine
Malautiá de Crohn	Crohns sykdom
Davao	Davao
Quezon City	Quezón by
Lo Mans	Le Mans
Colitis ulcerosa	Ulcerøs kolitt
Bordèu	Bordeaux
Corazón Aquino	Corazón Aquino
Mayon	Mayon
Lupus erythematodes	Systemisk lupus erythematosus
Buenos Aires	Buenos Aires
Hacker	Datasnok
Robert Brasillach	Robert Brasillach
Ciutat de Mexic	Mexico by
Prefectura de Tòquio	Tokyo
La Paz	La Paz
Barcelona	Barcelona
Mississipí (Estat)	Mississippi
Ferrand Magellan	Ferdinand Magellan
Mississipí (riu)	Mississippi (elv)
Uttar Pradesh	Uttar Pradesh
Uttarakhand	Uttarakhand
José Rizal	José Rizal
Piscina	Svømmebasseng
Mizoram	Mizoram
Manuel Quezon	Manuel L. Quezón
Sikkim	Sikkim
Plaça dels Terreaux	Place des Terreaux
Patagònia	Patagonia
Makati	Makati
Tennessee	Tennessee
Teatre galloroman de Fourvière	Fourvière romerske teater
Richard Wagner	Richard Wagner
Robert Louis Stevenson	Robert Louis Stevenson
Nagpur	Nagpur
Janis Joplin	Janis Joplin
Abidjan	Abidjan
Basilica Notre-Dame de Fourvière	Basilique Notre-Dame de Fourvière
Abu Dhabi	Abu Dhabi (by)
Astana	Astana
Primaciala Saint-Jean de Lyon	Katedralen i Lyon
Nòu Mexic	New Mexico
Ramses II	Ramses II
Atenas	Athen
Caireforc giratòri	Rundkjøring
Minnesòta	Minnesota
Bagdad	Bagdad
Caracas	Caracas
Temps Universal Coordenat	UTC
Wisconsin	Wisconsin
Pune	Pune
Ciceron	Marcus Tullius Cicero
Associazione Calcio Milan	AC Milan
Cyndi Lauper	Cyndi Lauper
Iowa	Iowa
Nebraska	Nebraska
Ciutat de Guatemala	Guatemala by
Sankt Pauli	St. Pauli
Kansas	Kansas
L'Avana	Havanna
Tabat	Tobakk
Indi (lenga)	Hindi
Marathi	Marathi
Avast!	Avast!
Internet Explorer	Internet Explorer
Cigar	Sigar
Cigarette	Sigarett
Ganesha	Ganesha
Missorí (Estat)	Missouri
Georg Simon Ohm	Georg Simon Ohm
Loïsiana	Louisiana
Luigi Galvani	Luigi Galvani
Nagaland	Nagaland
Kentucky	Kentucky
Blankenese	Hamburg-Blankenese
Arkansas	Arkansas
Neil Armstrong	Neil Armstrong
Ordo	Urdu
Charles Lindbergh	Charles Lindbergh
Sigfrid Edström	Sigfrid Edström
Édith Piaf	Édith Piaf
Wandsbek	Wandsbek
Adriaan Paulen	Adriaan Paulen
Bergedorf	Bergedorf
Primo Nebiolo	Primo Nebiolo
Lamine Diack	Lamine Diack
Osijek	Osijek
Elba	Elben
Cagayan de Oro	Cagayan de Oro
Rijeka	Rijeka
Ems	Ems (elv)
Oklahoma	Oklahoma
Weser	Weser
Yohan Blake	Yohan Blake
Justin Gatlin	Justin Gatlin
Danubi	Donau
Warren Weir	Warren Weir
Kirani James	Kirani James
Luguelín Santos	Luguelín Santos
Lalonde Gordon	Lalonde Gordon
Peene	Peene
David Rudisha	David Lekuta Rudisha
Nijel Amos	Nijel Amos
Vers	Vers
Timothy Kitum	Timothy Kitum
Split	Split
Ruhr	Ruhr
Taoufik Makhloufi	Taoufik Makhloufi
Jacques Brel	Jacques Brel
Mosèla (riu)	Mosel
Leonel Manzano	Leonel Manzano
Abdalaati Iguider	Abdalaati Iguider
Main	Main
Mohamed Farah	Mohammed Farah
Dejen Gebremeskel	Dejen Gebremeskel
Neckar	Neckar
Tariku Bekele	Tariku Bekele
Aar	Aare
Ezekiel Kemboi	Ezekiel Kemboi
Saale	Saale
Mahiedine Mekhissi-Benabbad	Mahiedine Mekhissi-Benabbad
Mulde	Mulde
Abel Mutai	Abel Mutai
Havel	Havel
Aries Merritt	Aries Merritt
Spree	Spree
Jason Richardson	Jason Richardson (basketballspiller)
Hansle Parchment	Hansle Parchment
Elde	Elde (elv)
Félix Sánchez	Félix Sánchez
Javier Culson	Javier Culson
Mar del Nòrd	Nordsjøen
Skagerrak	Skagerrak
Legazpi (Filipinas)	Legazpi City
Serge Gainsbourg	Serge Gainsbourg
Nesta Carter	Nesta Carter
Münsterland	Münsterland
Ligao	Ligao City
Stephen Kiprotich	Stephen Kiprotich
Abel Kirui	Abel Kirui
Tabaco	Tabaco City
Kiel	Kiel
Chen Ding	Chen Ding
Schwerin	Schwerin
Isabela	Isabela City
Potsdam	Potsdam
Erick Barrondo	Erick Barrondo
Lamitan	Lamitan City
Hannover	Hannover
Serguèi Kirdiàpkin	Sergej Kirdjapkin
Düsseldorf	Düsseldorf
Maiança	Mainz
Wiesbaden	Wiesbaden
Dubrovnik	Dubrovnik
Saarbrücken	Saarbrücken
Munic	München
Jared Tallent	Jared Tallent
Erfurt	Erfurt
Drèsda	Dresden
Ivan Ukhov	Ivan Ukhov
Magdeborg	Magdeburg
Innsbruck	Innsbruck
Erik Kynard	Erik Kynard
Bregenz	Bregenz
Robert Grabarz	Robert Grabarz
Mutaz Essa Barshim	Mutaz Essa Barshim
Sasuke Uchiha	Sasuke Uchiha
Viena (Àustria)	Wien
Renaud Lavillenie	Renaud Lavillenie
Björn Otto	Björn Otto
Madonna	Madonna (artist)
Greg Rutherford	Greg Rutherford
Mitchell Watt	Mitchell Watt
Copenaga	København
Will Claye	Will Claye
Christian Taylor	Christian Taylor
Macrin	Macrinus
Fabrizio Donato	Fabrizio Donato
Estocòlme	Stockholm
Tomasz Majewski	Tomasz Majewski
Helsinki	Helsingfors
David Storl	David Storl
Reese Hoffa	Reese Hoffa
Dublin	Dublin
Elagàbal	Heliogabalus
Reykjavík	Reykjavík
Robert Harting	Robert Harting
Ella Fitzgerald	Ella Fitzgerald
Sever Alexandre	Alexander Severus
Tallinn	Tallinn
Ehsan Hadadi	Ehsan Hadadi
Riga	Riga
Zanzibar (Tanzania)	Zanzibar
Gerd Kanter	Gerd Kanter
Maximin I	Maximinus Thrax
Krisztián Pars	Krisztián Pars
Louis Armstrong	Louis Armstrong
Bratislava	Bratislava
Budapèst	Budapest
Gordian I	Gordian I
Primož Kozmus	Primož Kozmus
Charles Aznavour	Charles Aznavour
Keshorn Walcott	Keshorn Walcott
Ashton Eaton	Ashton Eaton
Kim Wilde	Kim Wilde
Gdańsk	Gdańsk
Trey Hardee	Trey Hardee
Francfòrt de Men	Frankfurt am Main
Leonel Suárez	Leonel Suárez
Maxime Pupien	Pupienus
Wrocław	Wrocław
Cochin	Kochi (India)
Lantani	Lantan
Gordian II	Gordian II
Barbara	Monique Serf
Balbin	Balbinus
Unitat astronomica	Astronomisk enhet
Gordian III	Gordian III
Sant Tropetz	Saint-Tropez
Felip l'Arabi	Filip Araberen
Samarium	Samarium
Aceh	Aceh
Karasjok	Karasjok
Kaliningrad	Kaliningrad
Deci	Decius
Gadolini	Gadolinium
Death Note	Death Note
Zinedin Zidan	Zinedine Zidane
Tèrbi	Terbium
Laurent Blanc	Laurent Blanc
Luxemborg (vila)	Luxembourg (by)
Dispròsi	Dysprosium
Vaduz	Vaduz
Bíblia	Bibelen
Òlmi	Holmium
Sant Marin (vila)	San Marino by
Èrbi	Erbium
Phnom Penh	Phnom Penh
Arkhangelsk	Arkhangelsk
Tuli	Thulium
Ho Chi Minh (ciutat)	Ho Chi Minh-byen
Itèrbi	Ytterbium
Malaybalay	Malaybalay City
Hanòi	Hanoi
Anglés	Engelsk
Bangkòk	Bangkok
Andòrra la Vièlha	Andorra la Vella
Kuala Lumpur	Kuala Lumpur
Taipei	Taipei
Diplomacy	Diplomacy
Acqua alta	Acqua alta
Odessa	Odessa
Curium	Curium
Dong Hoi	Dong Hoi
Concepción (Chile)	Concepción
Fyresdal	Fyresdal
Sabri Lamouchi	Sabri Lamouchi
Düren	Düren
Atalanta Bergamasca Calcio	Atalanta BC
Califòrni	Californium
Diplomacia	Diplomati
Bengkulu	Bengkulu
Bolonha	Bologna
Einsteinium	Einsteinium
Memphis Depay	Memphis Depay
Petrozavodsk	Petrozavodsk
Fermi	Fermium
Castèl (vila)	Cagliari
Kyiv	Kiev
Cagliari Calcio	Cagliari Calcio
Catània	Catania
Ontàrio	Ontario
Lawrencium	Lawrencium
Hugo Lloris	Hugo Lloris
Mathieu Debuchy	Mathieu Debuchy
Adil Rami	Adil Rami
Yohan Cabaye	Yohan Cabaye
Olivier Giroud	Olivier Giroud
Karim Benzema	Karim Benzema
Florent Malouda	Florent Malouda
Laurent Koscielny	Laurent Koscielny
Patrice Evra	Patrice Evra
Philippe Mexès	Philippe Mexès
Franck Ribéry	Franck Ribéry
Mathieu Valbuena	Mathieu Valbuena
Samir Nasri	Samir Nasri
Blaise Matuidi	Blaise Matuidi
Anthony Réveillère	Anthony Réveillère
Jérémy Ménez	Jérémy Ménez
Steve Mandanda	Steve Mandanda
Yann M'Vila	Yann M'Vila
Alou Diarra	Alou Diarra
Marvin Martin	Marvin Martin
Hatem Ben Arfa	Hatem Ben Arfa
Gaël Clichy	Gaël Clichy
Ottawa	Ottawa
Cédric Carrasso	Cédric Carrasso
Anja Pärson	Anja Pärson
Sidney Govou	Sidney Govou
Éric Abidal	Éric Abidal
Djibril Cissé	Djibril Cissé
William Gallas	William Gallas
Bacary Sagna	Bacary Sagna
Nicolas Anelka	Nicolas Anelka
André-Pierre Gignac	André-Pierre Gignac
Sébastien Squillaci	Sébastien Squillaci
Abou Diaby	Abou Diaby
Jérémy Toulalan	Jérémy Toulalan
Benjamin Raich	Benjamin Raich
Satellits de Jupitèr	Jupiters måner
Juba	Juba
Manitòba	Manitoba
Berlin-Wannsee	Wannsee
Alberto Tomba	Alberto Tomba
Albèrta	Alberta
Nòva Escòcia	Nova Scotia
Erevan	Jerevan
Gustav Thöni	Gustav Thöni
Hermann Maier	Hermann Maier
Vologda	Vologda
Vreni Schneider	Vreni Schneider
Końskowola	Końskowola
Dar es Salaam	Dar-es-Salaam
Erika Hess	Erika Hess
Khartom	Khartoum
Nòu Brunswick	New Brunswick
Formula 1	Formel 1
Satellits de Saturn	Saturns måner
Colómbia Britanica	Britisk Columbia
Givors	Givors
Illa del Prince Edoard	Prince Edward Island
Stade de Gerland	Stade de Gerland
Maria Walliser	Maria Walliser
2000	2000
2003	2003
2002	2002
2001	2001
Saskatchewan	Saskatchewan
2012	2012
Michela Figini	Michela Figini
Masashi Kishimoto	Masashi Kishimoto
2011	2011
2010	2010
2009	2009
Dioxid de carbòni	Karbondioksid
2013	2013
2014	2014
2015	2015
Tèrranòva e Labrador	Newfoundland og Labrador
2008	2008
JavaScript	JavaScript
Deborah Compagnoni	Deborah Compagnoni
Territòris del Nòrd Oèst	Nordvestterritoriene
Yukon	Yukon
Eiichiro Oda	Eiichiro Oda
2004	2004
Oblast de Vologda	Vologda oblast
Wikitravel	Wikitravel
Calcio Catania	Calcio Catania
2005	2005
Dragon Ball	Dragon Ball
2006	2006
Cesare Pavese	Cesare Pavese
Nunavut	Nunavut
2007	2007
Monoxid de carbòni	Karbonmonoksid
Linux Mint	Linux Mint
Verona	Verona
Iqaluit	Iqaluit
Marc Girardelli	Marc Girardelli
Notepad++	Notepad++
1900	1900
1901	1901
François Mitterrand	François Mitterrand
Tit Livi	Titus Livius
Giuseppe Farina	Giuseppe Farina
Charles de Gaulle	Charles de Gaulle
1902	1902
Florença	Firenze
1903	1903
1904	1904
1905	1905
1907	1907
1906	1906
ACF Fiorentina	ACF Fiorentina
Senèca lo Jove	Seneca den yngre
1908	1908
1909	1909
Whitehorse	Whitehorse
1992	1992
Yellowknife	Yellowknife
1991	1991
1990	1990
1993	1993
Essen	Essen
1994	1994
1995	1995
Juan Manuel Fangio	Juan Manuel Fangio
1996	1996
Genoa CFC	Genoa CFC
1910	1910
1911	1911
1912	1912
Leipzig	Leipzig
1913	1913
St. John's (Tèrranòva e Labrador)	St. John's (Newfoundland og Labrador)
1914	1914
1915	1915
1916	1916
1997	1997
1998	1998
Nurembèrg	Nürnberg
1999	1999
1917	1917
1918	1918
Noiridura	Mat
Edmonton	Edmonton
Duisburg	Duisburg
Serpentes	Slanger
Bochum	Bochum
Jacques Chirac	Jacques Chirac
Wuppertal	Wuppertal
Region d'Arica e Parinacota	Arica y Parinacota
Velocitat de la lutz	Lysets hastighet
Bielefeld	Bielefeld
Region de Tarapaca	Tarapacá
Region d'Antofagasta	Antofagasta (region)
Mannheim	Mannheim
Region d'Atacama	Atacama (region)
Region de Coquimbo	Coquimbo
Regina (Saskatchewan)	Regina (Saskatchewan)
Valéry Giscard d'Estaing	Valéry Giscard d'Estaing
Charlottetown	Charlottetown
Region Metropolitana de Santiago	Región Metropolitana de Santiago
Victòria (Colómbia Britanica)	Victoria (Britisk Columbia)
Region de O'Higgins	O'Higgins
Winnipeg	Winnipeg
Fredericton	Fredericton
Satellits de Neptun	Neptuns måner
Vila de Quebèc	Québec (by)
1èr de genièr	1. januar
2 de genièr	2. januar
Satellits d'Uranus	Uranus' måner
1920	1920
3 de genièr	3. januar
1919	1919
Tacit	Tacitus
1921	1921
1922	1922
Region de Maule	Maule
4 de genièr	4. januar
1923	1923
Region de Biobío	Biobío
Lance Armstrong	Lance Armstrong
1924	1924
Region d'Araucania	Araucanía
Region de Los Rios	Los Ríos (region)
Region de Los Lagos	Los Lagos
Region d'Aisen	Aisén
Jòrdi Pompidor	Georges Pompidou
Region de Magallanes e de l'Antartica Chilena	Magallanes y de la Antártica Chilena
Romul e Rème	Romulus og Remus
5 de genièr	5. januar
Arica	Arica
UTC−08:00	UTC-08.00
Malmö	Malmö
UTC−07:00	UTC-07.00
Pskov	Pskov
Syzran	Syzran
6 de genièr	6. januar
Electron	Elektron
7 de genièr	7. januar
Nissedal	Nissedal
Kviteseid	Kviteseid
8 de genièr	8. januar
Seljord	Seljord
9 de genièr	9. januar
Kongens Lyngby	Kongens Lyngby
Tokke	Tokke
10 de genièr	10. januar
Vinje	Vinje
Nizhny Novgorod Oblast	Nizjnij Novgorod oblast
11 de genièr	11. januar
12 de genièr	12. januar
Buzz Aldrin	Buzz Aldrin
Scipion l'African	Scipio Africanus
Telemark	Telemark
13 de genièr	13. januar
Birmingham	Birmingham
14 de genièr	14. januar
15 de genièr	15. januar
16 de genièr	16. januar
Tom Hanks	Tom Hanks
17 de genièr	17. januar
18 de genièr	18. januar
19 de genièr	19. januar
20 de genièr	20. januar
Revolucion industriala	Den industrielle revolusjon
Benzèn	Benzen
Skien	Skien
21 de genièr	21. januar
Chet Baker	Chet Baker
22 de genièr	22. januar
23 de genièr	23. januar
Empèri Roman	Det romerske keiserriket
24 de genièr	24. januar
25 de genièr	25. januar
Minsk	Minsk
Sauron	Sauron
26 de genièr	26. januar
Microsoft	Microsoft
27 de genièr	27. januar
28 de genièr	28. januar
29 de genièr	29. januar
30 de genièr	30. januar
Tver	Tver
31 de genièr	31. januar
Porsgrunn	Porsgrunn
Chuck	Chuck (TV-serie)
Proton	Proton
Brevik	Brevik
2 de decembre	2. desember
1èr de decembre	1. desember
3 de decembre	3. desember
7 de decembre	7. desember
5 de decembre	5. desember
8 de decembre	8. desember
10 de decembre	10. desember
6 de decembre	6. desember
9 de decembre	9. desember
Pink Floyd	Pink Floyd
Siljan	Siljan
AvtoVAZ	VAZ
4 de decembre	4. desember
EADS	Airbus Group
1èr de febrièr	1. februar
2 de febrièr	2. februar
Clorur de sòdi	Koksalt
3 de febrièr	3. februar
Kurów	Kurów
4 de febrièr	4. februar
5 de febrièr	5. februar
6 de febrièr	6. februar
7 de febrièr	7. februar
8 de febrièr	8. februar
9 de febrièr	9. februar
10 de febrièr	10. februar
Notodden	Notodden
Quimia	Kjemi
Led Zeppelin	Led Zeppelin
14 de febrièr	14. februar
13 de febrièr	13. februar
15 de febrièr	15. februar
11 de febrièr	11. februar
12 de febrièr	12. februar
Smolensk	Smolensk
Robin van Persie	Robin van Persie
19 de febrièr	19. februar
17 de febrièr	17. februar
16 de febrièr	16. februar
18 de febrièr	18. februar
20 de febrièr	20. februar
Quimia analitica	Analytisk kjemi
Neutron	Nøytron
69 (posicion)	69 (sexstilling)
21 de febrièr	21. februar
22 de febrièr	22. februar
23 de febrièr	23. februar
Hjartdal	Hjartdal
24 de febrièr	24. februar
25 de febrièr	25. februar
26 de febrièr	26. februar
27	27
27 de febrièr	27. februar
28 de febrièr	28. februar
11 de decembre	11. desember
29 de febrièr	29. februar
Tinn	Tinn (kommune)
Drangedal	Drangedal
12 de decembre	12. desember
Kragerø	Kragerø
Nome	Nome
Civilization IV	Sid Meier's Civilization IV
Visual Basic	Visual Basic
13 de decembre	13. desember
Sauherad	Sauherad
14 de decembre	14. desember
15 de decembre	15. desember
Desmiphorini	Desmiphorini
2 de març	2. mars
3 de març	3. mars
5 de març	5. mars
1èr de març	1. mars
7 de març	7. mars
8 de març	8. mars
4 de març	4. mars
10 de març	10. mars
11 de març	11. mars
6 de març	6. mars
13 de març	13. mars
9 de març	9. mars
12 de març	12. mars
15 de març	15. mars
14 de març	14. mars
C++	C++
Acid cloridric	Saltsyre
16 de decembre	16. desember
17 de decembre	17. desember
Neuengamme	Neuengamme
Kristiansand	Kristiansand
16 de març	16. mars
17 de març	17. mars
Forth (fluvi)	Forth
18 de març	18. mars
Iaroslavl	Jaroslavl
19 de març	19. mars
1989	1989
1988	1988
20 de març	20. mars
1987	1987
1986	1986
1985	1985
1984	1984
21 de març	21. mars
1983	1983
22 de març	22. mars
1982	1982
1981	1981
18 de decembre	18. desember
1980	1980
23 de març	23. mars
Mogadisho	Mogadishu
19 de decembre	19. desember
24 de març	24. mars
25 de març	25. mars
20 de decembre	20. desember
26 de març	26. mars
27 de març	27. mars
28 de març	28. mars
29 de març	29. mars
30 de març	30. mars
31 de març	31. mars
Advanced Composition Explorer	Advanced Composition Explorer
Alèir (riu)	Allier (elv)
Nassau	Nassau (Bahamas)
Sanaa	Sanaá
1970	1970
1971	1971
1972	1972
1973	1973
1974	1974
1975	1975
1976	1976
1977	1977
1978	1978
1979	1979
1969	1969
Tarawa	Tarawa
Guèrra de Trenta Ans	Tredveårskrigen
Galaxia espirala barrada	Stavspiralgalakse
Tarbosaurus	Tarbosaurus
Konrad Adenauer	Konrad Adenauer
Beneset XVI	Benedikt XVI
Ludwig Erhard	Ludwig Erhard
15 d'abril	15. april
13 d'abril	13. april
12 d'abril	12. april
14 d'abril	14. april
11 d'abril	11. april
10 d'abril	10. april
8 d'abril	8. april
9 d'abril	9. april
7 d'abril	7. april
6 d'abril	6. april
5 d'abril	5. april
4 d'abril	4. april
3 d'abril	3. april
1èr d'abril	1. april
2 d'abril	2. april
Kurt Georg Kiesinger	Kurt Georg Kiesinger
Telescòpi espacial Hubble	Hubble-teleskopet
Willy Brandt	Willy Brandt
Helmut Schmidt	Helmut Schmidt
Helmut Kohl	Helmut Kohl
16 d'abril	16. april
17 d'abril	17. april
18 d'abril	18. april
Dioxina	Dioksin
19 d'abril	19. april
20 d'abril	20. april
21 d'abril	21. april
22 d'abril	22. april
23 d'abril	23. april
24 d'abril	24. april
Gerhard Schröder	Gerhard Schröder
25 d'abril	25. april
26 d'abril	26. april
27 d'abril	27. april
28 d'abril	28. april
29 d'abril	29. april
30 d'abril	30. april
Satellit natural	Naturlig satellitt
Joachim Gauck	Joachim Gauck
Christian Wulff	Christian Wulff
Horst Köhler	Horst Köhler
Mark Millar	Mark Millar
1èr de mai	1. mai
2 de mai	2. mai
3 de mai	3. mai
4 de mai	4. mai
5 de mai	5. mai
Johannes Rau	Johannes Rau
6 de mai	6. mai
7 de mai	7. mai
Knock Nevis	Knock Nevis
8 de mai	8. mai
9 de mai	9. mai
10 de mai	10. mai
11 de mai	11. mai
12 de mai	12. mai
13 de mai	13. mai
14 de mai	14. mai
15 de mai	15. mai
